"decision_id","occurrence_id","record_kind","recording_mode","review_priority","confidence","provisional","source_term_or_construction","chosen_rendering","language_tag","script","territory","register_or_variant","notation_profile","unit_id","semantic_unit_id","source_path","source_file_sha256","source_line_start","source_line_end","source_byte_start","source_byte_end_exclusive","target_path","target_file_sha256","target_line_start","target_line_end","target_byte_start","target_byte_end_exclusive","reader_status","reader_page","reader_reason","please_double_check_question"
"te-Telu-IN-TE-T001","te-Telu-IN-TE-T001-OCC-001","terminology","retrospective","low","high","false","set","సమితి","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0005","OLP-0005-B005","upstream/content/sets-functions-relations/sets/basics.tex","232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865","12","17","202","545","translation/content/sets-functions-relations/sets/basics.tex","9c53dd1f24d292aad1d5554b24ec18b39536cc488d43b0d399ecb72523218d8f","12","17","264","1086","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “సమితి” is idiomatic and technically standard for “set” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"te-Telu-IN-TE-T002","te-Telu-IN-TE-T002-OCC-001","terminology","retrospective","low","high","false","element/member of a set","మూలకం","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0005","OLP-0005-B005","upstream/content/sets-functions-relations/sets/basics.tex","232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865","12","17","202","545","translation/content/sets-functions-relations/sets/basics.tex","9c53dd1f24d292aad1d5554b24ec18b39536cc488d43b0d399ecb72523218d8f","12","17","264","1086","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “మూలకం” is idiomatic and technically standard for “element/member of a set” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"te-Telu-IN-TE-T003","te-Telu-IN-TE-T003-OCC-001","terminology","retrospective","high","low","true","extensionality","సమితుల సమానత్వ సూత్రం (Extensionality)","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0005","OLP-0005-B004","upstream/content/sets-functions-relations/sets/basics.tex","232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865","9","10","149","201","translation/content/sets-functions-relations/sets/basics.tex","9c53dd1f24d292aad1d5554b24ec18b39536cc488d43b0d399ecb72523218d8f","9","10","149","263","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “సమితుల సమానత్వ సూత్రం (Extensionality)” is idiomatic and technically standard for “extensionality” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"te-Telu-IN-TE-T004","te-Telu-IN-TE-T004-OCC-001","terminology","retrospective","normal","medium","true","subset / proper subset","ఉపసమితి / క్రమ ఉపసమితి","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0006","OLP-0006-B006","upstream/content/sets-functions-relations/sets/subsets.tex","63d819c246577b3bfd8ba2a933f114b58c6549bdc4fa6ea8ffa8ab07c7fed4b7","19","25","473","815","translation/content/sets-functions-relations/sets/subsets.tex","4eedc59d461127077826cb46c4399dd13b704744b716034e9f75cc5cd3c7397d","19","26","841","1521","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “ఉపసమితి / క్రమ ఉపసమితి” is idiomatic and technically standard for “subset / proper subset” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"te-Telu-IN-TE-T005","te-Telu-IN-TE-T005-OCC-001","terminology","retrospective","low","high","false","power set","ఘాత సమితి","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0006","OLP-0006-B015","upstream/content/sets-functions-relations/sets/subsets.tex","63d819c246577b3bfd8ba2a933f114b58c6549bdc4fa6ea8ffa8ab07c7fed4b7","75","81","2807","2998","translation/content/sets-functions-relations/sets/subsets.tex","4eedc59d461127077826cb46c4399dd13b704744b716034e9f75cc5cd3c7397d","78","84","5910","6273","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “ఘాత సమితి” is idiomatic and technically standard for “power set” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"te-Telu-IN-TE-T006","te-Telu-IN-TE-T006-OCC-001","terminology","retrospective","low","high","false","proof / theorem","నిరూపణ / సిద్ధాంతం","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0010","OLP-0010-B011","upstream/content/sets-functions-relations/sets/russells-paradox.tex","aa8e94675f56112d8952b81d17968545b54c33393bfc466745edcaca30f4453a","54","62","1961","2490","translation/content/sets-functions-relations/sets/russells-paradox.tex","c969836ffd90adacc77a526122e4bf2dface0663cb1decba90fabb73ff7e8768","57","66","4258","5372","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “నిరూపణ / సిద్ధాంతం” is idiomatic and technically standard for “proof / theorem” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"te-Telu-IN-TE-T007","te-Telu-IN-TE-T007-OCC-001","terminology","retrospective","low","high","false","logic","తర్కం","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0018","OLP-0018-B005","upstream/content/sets-functions-relations/relations/trees.tex","a158f1ce5b84c8c3f681dd6347b22491d1b67a91e110138b9cb6833e3d9dc23c","12","20","197","695","translation/content/sets-functions-relations/relations/trees.tex","22cbcf51a23019057a88fe05299f1bb3a23ccd9b755acc6b120a43779131b7f2","12","19","216","1576","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “తర్కం” is idiomatic and technically standard for “logic” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"te-Telu-IN-TE-T008","te-Telu-IN-TE-T008-OCC-001","terminology","retrospective","normal","medium","true","natural number / integer / positive integer","సహజ సంఖ్య / పూర్ణ సంఖ్య / ధన పూర్ణ సంఖ్య","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0007","OLP-0007-B005","upstream/content/sets-functions-relations/sets/important-sets.tex","ec2115fa48ea6c6684a65bdf2f504102ca0a74b40cf88293dfc12f4ab97ada02","12","27","215","916","translation/content/sets-functions-relations/sets/important-sets.tex","47489278d2033324127e26c7e808c898fdf35fdee696bc68328dcfcb660ca3d9","12","26","261","1458","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “సహజ సంఖ్య / పూర్ణ సంఖ్య / ధన పూర్ణ సంఖ్య” is idiomatic and technically standard for “natural number / integer / positive integer” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"te-Telu-IN-TE-T008","te-Telu-IN-TE-T008-OCC-002","terminology","retrospective","normal","medium","true","natural number / integer / positive integer","సహజ సంఖ్య / పూర్ణ సంఖ్య / ధన పూర్ణ సంఖ్య","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0007","OLP-0007-B005","upstream/content/sets-functions-relations/sets/important-sets.tex","ec2115fa48ea6c6684a65bdf2f504102ca0a74b40cf88293dfc12f4ab97ada02","12","27","215","916","translation/content/sets-functions-relations/sets/important-sets.tex","47489278d2033324127e26c7e808c898fdf35fdee696bc68328dcfcb660ca3d9","12","26","261","1458","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “సహజ సంఖ్య / పూర్ణ సంఖ్య / ధన పూర్ణ సంఖ్య” is idiomatic and technically standard for “natural number / integer / positive integer” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"te-Telu-IN-TE-T008","te-Telu-IN-TE-T008-OCC-003","terminology","retrospective","normal","medium","true","natural number / integer / positive integer","సహజ సంఖ్య / పూర్ణ సంఖ్య / ధన పూర్ణ సంఖ్య","te-Telu-IN","Telu","IN","standard formal Telugu","international logical and mathematical notation with Arabic decimal digits and Latin metavariables","OLP-0007","OLP-0007-B007","upstream/content/sets-functions-relations/sets/important-sets.tex","ec2115fa48ea6c6684a65bdf2f504102ca0a74b40cf88293dfc12f4ab97ada02","40","43","1578","1749","translation/content/sets-functions-relations/sets/important-sets.tex","47489278d2033324127e26c7e808c898fdf35fdee696bc68328dcfcb660ca3d9","41","43","2828","3136","pending","","The cited unit is not yet integrated into the coherent full reader; no printed or assembled PDF page is guessed.","Please double-check whether “సహజ సంఖ్య / పూర్ణ సంఖ్య / ధన పూర్ణ సంఖ్య” is idiomatic and technically standard for “natural number / integer / positive integer” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
